3523;"BROWNS MOUNTAIN";"2540";2;-34.799751;150.514282;"NSW"
3524;"BRUNDEE";"2540";2;-34.889053;150.657547;"NSW"
3525;"BUANGLA";"2540";2;-34.879787;150.407852;"NSW"
3526;"BURRIER";"2540";2;-34.86797;150.448608;"NSW"
3527;"CALLALA BAY";"2540";2;-34.997105;150.722641;"NSW"
3528;"CALLALA BEACH";"2540";2;-35.006992;150.70433;"NSW"
3529;"CAMBEWARRA";"2540";2;-34.823437;150.563019;"NSW"
3530;"CAMBEWARRA VILLAGE";"2540";2;-34.821354;150.560165;"NSW"
3531;"COMBERTON";"2540";2;-34.972057;150.625565;"NSW"
3532;"COMERONG ISLAND";"2540";2;-34.86586;150.73645;"NSW"
3533;"CUDMIRRAH";"2540";2;-35.198006;150.5578;"NSW"
3534;"CULBURRA BEACH";"2540";2;-34.930679;150.757309;"NSW"
3535;"CURRARONG";"2540";2;-35.015282;150.826874;"NSW"
3536;"EROWAL BAY";"2540";2;-35.102196;150.650406;"NSW"
3537;"ETTREMA";"2540";2;-34.870667;150.36734;"NSW"
3538;"FALLS CREEK";"2540";2;-34.983322;150.587814;"NSW"
3539;"GREENWELL POINT";"2540";2;-34.907936;150.731003;"NSW"
3540;"HMAS ALBATROSS";"2540";2;-34.972683;150.535645;"NSW"
3542;"HUSKISSON";"2540";2;-35.038807;150.670746;"NSW"
3543;"HYAMS BEACH";"2540";2;-35.101711;150.692215;"NSW"
3544;"ILLAROO";"2540";2;-34.866142;150.479019;"NSW"
3545;"JERRAWANGALA";"2540";2;-35.140987;150.440582;"NSW"
3547;"KINGHORNE";"2540";2;-34.989681;150.783966;"NSW"
3548;"LONGREACH";"2540";2;-34.870312;150.523651;"NSW"
3549;"MAYFIELD";"2540";2;-34.914577;150.674026;"NSW"
3550;"MEROO MEADOW";"2540";2;-34.823578;150.605087;"NSW"
3551;"MONDAYONG";"2540";2;-35.173969;150.501251;"NSW"
3552;"MOOLLATTOO";"2540";2;-34.777439;150.354218;"NSW"
3553;"MUNDAMIA";"2540";2;-34.893551;150.57341;"NSW"
3554;"MYOLA";"2540";2;-35.021919;150.67421;"NSW"
3555;"NOWRA HILL";"2540";2;-34.911148;150.573532;"NSW"
3556;"NOWRA NAVAL PO";"2540";2;-34.972683;150.535645;"NSW"
3557;"NUMBAA";"2540";2;-34.881577;150.686584;"NSW"
3558;"OLD EROWAL BAY";"2540";2;-35.085052;150.645645;"NSW"
3559;"ORIENT POINT";"2540";2;-34.910801;150.749695;"NSW"
3560;"PARMA";"2540";2;-34.963547;150.541229;"NSW"
3561;"PYREE";"2540";2;-34.916668;150.699997;"NSW"
3562;"SANCTUARY POINT";"2540";2;-35.103558;150.628021;"NSW"
3563;"ST GEORGES BASIN";"2540";2;-35.092113;150.597565;"NSW"
3564;"SUSSEX INLET";"2540";2;-35.156708;150.600235;"NSW"
3565;"SWANHAVEN";"2540";2;-35.179047;150.575211;"NSW"
3566;"TALLOWAL";"2540";2;-34.870571;150.176254;"NSW"
3567;"TAPITALLEE";"2540";2;-34.830547;150.541748;"NSW"
3568;"TERARA";"2540";2;-34.865192;150.629166;"NSW"
3569;"TOMERONG";"2540";2;-35.053944;150.58638;"NSW"
3570;"TULLARWALLA";"2540";2;-35.113239;150.5;"NSW"
3571;"TWELVE MILE PEG";"2540";2;-35.145149;150.378204;"NSW"
3572;"VINCENTIA";"2540";2;-35.070042;150.675842;"NSW"
3573;"WANDANDIAN";"2540";2;-35.091541;150.507828;"NSW"
3574;"WATERSLEIGH";"2540";2;-34.855186;150.52037;"NSW"
3575;"WOLLUMBOOLA";"2540";2;-34.988552;150.743591;"NSW"
3576;"WOOLLAMIA";"2540";2;-35.017776;150.660004;"NSW"
3577;"WORRIGEE";"2540";2;-34.890781;150.627853;"NSW"
3578;"WORROWING HEIGHTS";"2540";2;-35.091988;150.629929;"NSW"
3579;"WRIGHTS BEACH";"2540";2;-35.113678;150.661942;"NSW"
3580;"YALWAL";"2540";2;-34.945442;150.381302;"NSW"
3581;"YERRIYONG";"2540";2;-34.983768;150.483215;"NSW"
3582;"BANGALEE";"2541";2;-34.839046;150.555008;"NSW"
3583;"BOMADERRY";"2541";2;-34.874626;150.602905;"NSW"
3584;"NORTH NOWRA";"2541";2;-34.874626;150.602905;"NSW"
3585;"NOWRA";"2541";2;-34.874626;150.602905;"NSW"
3587;"NOWRA EAST";"2541";2;-34.874626;150.602905;"NSW"
3588;"NOWRA NORTH";"2541";2;-34.857754;150.583435;"NSW"
3589;"SOUTH NOWRA";"2541";2;-34.907192;150.60257;"NSW"
3590;"WEST NOWRA";"2541";2;-34.89259;150.582657;"NSW"
3591;"BELOWRA";"2545";2;-36.135422;149.685638;"NSW"
3592;"BODALLA";"2545";2;-36.088032;150.050491;"NSW"
3593;"CADGEE";"2545";2;-36.153782;149.890762;"NSW"
3594;"EUROBODALLA";"2545";2;-36.135227;149.972946;"NSW"
3595;"NERRIGUNDAH";"2545";2;-36.117683;149.901413;"NSW"
3596;"POTATO POINT";"2545";2;-36.094826;150.135834;"NSW"
3597;"AKOLELE";"2546";2;-36.343498;150.074951;"NSW"
3598;"BARRAGGA BAY";"2546";2;-36.50375;150.052948;"NSW"
3599;"BERMAGUI";"2546";2;-36.429253;150.076035;"NSW"
3600;"CENTRAL TILBA";"2546";2;-36.313225;150.075287;"NSW"
3601;"CORUNNA";"2546";2;-36.287964;150.10907;"NSW"
3602;"CUTTAGEE";"2546";2;-36.484596;150.050659;"NSW"
3603;"DALMENY";"2546";2;-36.165375;150.129074;"NSW"
3604;"DIGNAMS CREEK";"2546";2;-36.3064;149.976349;"NSW"
3605;"KIANGA";"2546";2;-36.194622;150.126709;"NSW"
3606;"MURRAH";"2546";2;-36.523556;149.976608;"NSW"
3607;"MYSTERY BAY";"2546";2;-36.303528;150.131485;"NSW"
3608;"NAROOMA";"2546";2;-36.218239;150.132294;"NSW"
3609;"NORTH NAROOMA";"2546";2;-36.203964;150.115311;"NSW"
3610;"TILBA TILBA";"2546";2;-36.325073;150.062546;"NSW"
3611;"TINPOT";"2546";2;-36.247749;149.897186;"NSW"
3612;"WADBILLIGA";"2546";2;-36.280075;149.5979;"NSW"
3613;"WALLAGA LAKE";"2546";2;-36.369404;150.072174;"NSW"
3614;"BERRAMBOOL";"2548";2;-36.879948;149.909775;"NSW"
3615;"BOURNDA";"2548";2;-36.879032;149.893036;"NSW"
3616;"MERIMBULA";"2548";2;-36.888012;149.906326;"NSW"
3617;"MIRADOR";"2548";2;-36.880051;149.919632;"NSW"
3618;"TURA BEACH";"2548";2;-36.858883;149.921616;"NSW"
3619;"YELLOW PINCH";"2548";2;-36.859718;149.835709;"NSW"
3620;"BALD HILLS";"2549";2;-36.910278;149.84462;"NSW"
3621;"BROADWATER";"2549";2;-36.968826;149.883331;"NSW"
3622;"GREIGS FLAT";"2549";2;-36.980892;149.862473;"NSW"
3623;"LOCHIEL";"2549";2;-36.944405;149.810944;"NSW"
3624;"MILLINGANDI";"2549";2;-36.887074;149.856476;"NSW"
3625;"NETHERCOTE";"2549";2;-37.017956;149.828674;"NSW"
3626;"PAMBULA";"2549";2;-36.929565;149.874557;"NSW"
3627;"PAMBULA BEACH";"2549";2;-36.942268;149.906265;"NSW"
3628;"SOUTH PAMBULA";"2549";2;-36.947788;149.846954;"NSW"
3629;"ANGLEDALE";"2550";2;-36.624809;149.881226;"NSW"
3630;"BEGA";"2550";2;-36.674229;149.842926;"NSW"
3631;"BEMBOKA";"2550";2;-36.627876;149.569885;"NSW"
3632;"BLACK RANGE";"2550";2;-36.715282;149.83522;"NSW"
3633;"BROGO";"2550";2;-36.572636;149.823853;"NSW"
3634;"BUCKAJO";"2550";2;-36.694733;149.714462;"NSW"
3635;"BURRAGATE";"2550";2;-37.009228;149.621674;"NSW"
3636;"CANDELO";"2550";2;-36.765793;149.693939;"NSW"
3637;"CHINNOCK";"2550";2;-36.705605;149.937515;"NSW"
3638;"COBARGO";"2550";2;-36.387897;149.887695;"NSW"
3639;"COOLAGOLITE";"2550";2;-36.44025;149.973785;"NSW"
3640;"COOLANGUBRA";"2550";2;-37.003487;149.426407;"NSW"
3641;"COOPERS GULLY";"2550";2;-36.647602;149.794617;"NSW"
3642;"DEVILS HOLE";"2550";2;-36.873039;149.649475;"NSW"
3643;"DOCTOR GEORGE MOUNTAIN";"2550";2;-36.668987;149.894241;"NSW"
3644;"FROGS HOLLOW";"2550";2;-36.7658;149.816177;"NSW"
3645;"GREENDALE";"2550";2;-36.585129;149.866837;"NSW"
3646;"JELLAT JELLAT";"2550";2;-36.715847;149.881882;"NSW"
3647;"KALARU";"2550";2;-36.734997;149.937347;"NSW"
3648;"KAMERUKA";"2550";2;-36.739307;149.706863;"NSW"
3649;"KANOONA";"2550";2;-36.759312;149.773743;"NSW"
3650;"KINGSWOOD";"2550";2;-36.738632;149.817566;"NSW"
3651;"MOGAREEKA";"2550";2;-36.694042;149.980118;"NSW"
3652;"MOGILLA";"2550";2;-36.72929;149.58046;"NSW"
3653;"MORANS CROSSING";"2550";2;-36.664066;149.648361;"NSW"
3654;"MUMBULLA MOUNTAIN";"2550";2;-36.565899;149.885788;"NSW"
3655;"MYRTLE MOUNTAIN";"2550";2;-36.855797;149.688156;"NSW"
3656;"NELSON";"2550";2;-36.671871;149.956955;"NSW"
3657;"NEW BUILDINGS";"2550";2;-36.95388;149.568176;"NSW"
3658;"NUMBUGGA";"2550";2;-36.647205;149.693375;"NSW"
3659;"PERICOE";"2550";2;-37.104237;149.594757;"NSW"
3660;"QUAAMA";"2550";2;-36.464676;149.868927;"NSW"
3661;"REEDY SWAMP";"2550";2;-36.697762;149.892624;"NSW"
3662;"ROCKY HALL";"2550";2;-36.930546;149.505981;"NSW"
3663;"SOUTH WOLUMLA";"2550";2;-36.853363;149.758865;"NSW"
3664;"STONY CREEK";"2550";2;-36.619949;149.821152;"NSW"
3665;"TANJA";"2550";2;-36.64119;149.975876;"NSW"
3666;"TANTAWANGALO";"2550";2;-36.78389;149.504562;"NSW"
3667;"TARRAGANDA";"2550";2;-36.664398;149.865967;"NSW"
3668;"TATHRA";"2550";2;-36.728653;149.987045;"NSW"
3669;"TOOTHDALE";"2550";2;-36.771664;149.755081;"NSW"
3670;"TOWAMBA";"2550";2;-37.085217;149.695862;"NSW"
3671;"VERONA";"2550";2;-36.4655;149.819122;"NSW"
3672;"WALLAGOOT";"2550";2;-36.765438;149.921326;"NSW"
3673;"WANDELLA";"2550";2;-36.310555;149.852463;"NSW"
3674;"WAPENGO";"2550";2;-36.569046;149.958847;"NSW"
3675;"WOG WOG";"2550";2;-37.006912;149.417892;"NSW"
3676;"WOLUMLA";"2550";2;-36.833923;149.809662;"NSW"
3677;"WYNDHAM";"2550";2;-36.92791;149.649109;"NSW"
3678;"YAMBULLA";"2550";2;-37.200832;149.642975;"NSW"
3679;"YANKEES CREEK";"2550";2;-36.490299;149.546036;"NSW"
3680;"YOWRIE";"2550";2;-36.31987;149.737717;"NSW"
3681;"BOYDTOWN";"2551";2;-37.10574;149.871719;"NSW"
3682;"EDEN";"2551";2;-37.06377;149.902084;"NSW"
3683;"EDROM";"2551";2;-37.134678;149.944107;"NSW"
3684;"GREEN CAPE";"2551";2;-37.226467;150.005844;"NSW"
3685;"KIAH";"2551";2;-37.15781;149.85704;"NSW"
3686;"NADGEE";"2551";2;-37.348015;149.847992;"NSW"
3687;"NARRABARBA";"2551";2;-37.246258;149.819962;"NSW"
3688;"NULLICA";"2551";2;-37.089703;149.791718;"NSW"
3689;"NUNGATTA";"2551";2;-37.21722;149.402725;"NSW"
3690;"NUNGATTA SOUTH";"2551";2;-37.280472;149.452927;"NSW"
3691;"TIMBILLICA";"2551";2;-37.370949;149.707108;"NSW"
3692;"WONBOYN";"2551";2;-37.251106;149.91507;"NSW"
3693;"WONBOYN LAKE";"2551";2;-37.253647;149.887268;"NSW"
3694;"WONBOYN NORTH";"2551";2;-37.211006;149.916656;"NSW"
3695;"BADGERYS CREEK";"2555";2;-33.885895;150.738861;"NSW"
3696;"BRINGELLY";"2556";2;-33.940468;150.733063;"NSW"
3697;"CATHERINE FIELD";"2557";2;-33.993484;150.764648;"NSW"
3698;"GREGORY HILLS";"2557";2;-34.03014;150.769379;"NSW"
3699;"ROSSMORE";"2557";2;-33.94577;150.771164;"NSW"
3700;"EAGLE VALE";"2558";2;-34.031139;150.815857;"NSW"
3701;"ESCHOL PARK";"2558";2;-34.027115;150.814301;"NSW"
3702;"KEARNS";"2558";2;-34.02317;150.804138;"NSW"
3703;"BLAIRMOUNT";"2559";2;-34.04845;150.803589;"NSW"
3704;"CLAYMORE";"2559";2;-34.044884;150.810989;"NSW"
3705;"AIRDS";"2560";2;-34.084057;150.828995;"NSW"
3706;"AMBARVALE";"2560";2;-34.085472;150.801819;"NSW"
3707;"APPIN";"2560";2;-34.19791;150.788544;"NSW"
3708;"BLAIR ATHOL";"2560";2;-34.063583;150.806152;"NSW"
3709;"BRADBURY";"2560";2;-34.084866;150.81218;"NSW"
3710;"CAMPBELLTOWN";"2560";2;-34.067776;150.813187;"NSW"
3711;"CAMPBELLTOWN NORTH";"2560";2;-34.067776;150.813187;"NSW"
3712;"CATARACT";"2560";2;-34.389545;150.843872;"NSW"
3713;"ENGLORIE PARK";"2560";2;-34.080189;150.79454;"NSW"
3714;"GILEAD";"2560";2;-34.105495;150.764023;"NSW"
3715;"GLEN ALPINE";"2560";2;-34.086216;150.787003;"NSW"
3716;"KENTLYN";"2560";2;-34.073662;150.858673;"NSW"
3717;"LEUMEAH";"2560";2;-34.051678;150.830566;"NSW"
3718;"MACARTHUR SQUARE";"2560";2;-34.076817;150.799118;"NSW"
3719;"ROSEMEADOW";"2560";2;-34.100639;150.797913;"NSW"
3720;"RUSE";"2560";2;-34.072838;150.841675;"NSW"
3721;"ST HELENS PARK";"2560";2;-34.097771;150.813446;"NSW"
3722;"WEDDERBURN";"2560";2;-34.122765;150.813812;"NSW"
3723;"WOODBINE";"2560";2;-34.049019;150.820297;"NSW"
3724;"MENANGLE PARK";"2563";2;-34.102871;150.750488;"NSW"
3725;"GLENQUARIE";"2564";2;-33.98597;150.891953;"NSW"
3726;"LONG POINT";"2564";2;-34.015682;150.898361;"NSW"
3727;"MACQUARIE FIELDS";"2564";2;-33.986122;150.891281;"NSW"
3728;"BARDIA";"2565";2;-33.956509;150.947662;"NSW"
3729;"DENHAM COURT";"2565";2;-33.982525;150.846695;"NSW"
3730;"INGLEBURN";"2565";2;-33.998486;150.866089;"NSW"
3731;"MACQUARIE LINKS";"2565";2;-33.984165;150.870438;"NSW"
3732;"BOW BOWING";"2566";2;-34.020691;150.838181;"NSW"
3733;"MINTO";"2566";2;-34.032192;150.848572;"NSW"
3735;"MINTO HEIGHTS";"2566";2;-34.051792;150.850159;"NSW"
3736;"RABY";"2566";2;-34.025673;150.820557;"NSW"
3737;"ST ANDREWS";"2566";2;-34.021275;150.832108;"NSW"
3738;"VARROVILLE";"2566";2;-34.008793;150.824738;"NSW"
3739;"CURRANS HILL";"2567";2;-34.046635;150.762589;"NSW"
3740;"HARRINGTON PARK";"2567";2;-34.032131;150.73027;"NSW"
3741;"MOUNT ANNAN";"2567";2;-34.048813;150.761093;"NSW"
3742;"NARELLAN";"2567";2;-34.04031;150.735199;"NSW"
3744;"NARELLAN VALE";"2567";2;-34.050056;150.746719;"NSW"
3745;"SMEATON GRANGE";"2567";2;-34.038296;150.749496;"NSW"
3746;"MENANGLE";"2568";2;-34.118961;150.724335;"NSW"
3747;"DOUGLAS PARK";"2569";2;-34.158409;150.709824;"NSW"
3748;"BELIMBLA PARK";"2570";2;-34.075302;150.53862;"NSW"
3749;"BICKLEY VALE";"2570";2;-34.073059;150.664932;"NSW"
3750;"BROWNLOW HILL";"2570";2;-34.023716;150.656525;"NSW"
3751;"CAMDEN";"2570";2;-34.054218;150.695602;"NSW"
3752;"CAMDEN PARK";"2570";2;-34.095711;150.697464;"NSW"
3753;"CAMDEN SOUTH";"2570";2;-34.082287;150.695282;"NSW"
3754;"CAWDOR";"2570";2;-34.10817;150.672104;"NSW"
3755;"COBBITTY";"2570";2;-34.015766;150.690659;"NSW"
3756;"ELDERSLIE";"2570";2;-34.054592;150.705582;"NSW"
3757;"ELLIS LANE";"2570";2;-34.04327;150.67131;"NSW"
3758;"GLENMORE";"2570";2;-34.061466;150.595078;"NSW"
3759;"GRASMERE";"2570";2;-34.05405;150.66983;"NSW"
3760;"KIRKHAM";"2570";2;-34.042995;150.714523;"NSW"
3761;"MOUNT HUNTER";"2570";2;-34.071167;150.636917;"NSW"
3762;"NATTAI";"2570";2;-34.069141;150.448227;"NSW"
3763;"OAKDALE";"2570";2;-34.077423;150.517853;"NSW"
3764;"ORAN PARK";"2570";2;-34.012421;150.728317;"NSW"
3765;"ORANGEVILLE";"2570";2;-34.026375;150.593674;"NSW"
3766;"SPRING FARM";"2570";2;-34.068188;150.712067;"NSW"
3767;"THE OAKS";"2570";2;-34.078056;150.570847;"NSW"
3768;"THERESA PARK";"2570";2;-33.998219;150.612656;"NSW"
3769;"WEROMBI";"2570";2;-33.989216;150.604828;"NSW"
3770;"BALMORAL";"2571";2;-34.308323;150.520309;"NSW"
3771;"BUXTON";"2571";2;-34.253475;150.534546;"NSW"
3772;"COURIDJAH";"2571";2;-34.233673;150.550339;"NSW"
3773;"MALDON";"2571";2;-34.197845;150.637482;"NSW"
3774;"MOWBRAY PARK";"2571";2;-34.153687;150.553497;"NSW"
3775;"PICTON";"2571";2;-34.168499;150.611862;"NSW"
3776;"RAZORBACK";"2571";2;-34.157921;150.653763;"NSW"
3777;"WILTON";"2571";2;-34.236973;150.695511;"NSW"
3778;"LAKESLAND";"2572";2;-34.170807;150.528748;"NSW"
3779;"THIRLMERE";"2572";2;-34.203964;150.57074;"NSW"
3780;"TAHMOOR";"2573";2;-34.233219;150.587875;"NSW"
3781;"AVON";"2574";2;-34.430573;150.654648;"NSW"
3782;"BARGO";"2574";2;-34.294201;150.581329;"NSW"
3783;"PHEASANTS NEST";"2574";2;-34.249409;150.641937;"NSW"
3784;"YANDERRA";"2574";2;-34.318241;150.57222;"NSW"
3785;"ALPINE";"2575";2;-34.405201;150.50769;"NSW"
3786;"AYLMERTON";"2575";2;-34.420677;150.493011;"NSW"
3787;"BALACLAVA";"2575";2;-34.439705;150.476639;"NSW"
3788;"BRAEMAR";"2575";2;-34.430477;150.482864;"NSW"
3789;"BULLIO";"2575";2;-34.346134;150.15213;"NSW"
3790;"COLO VALE";"2575";2;-34.40097;150.482666;"NSW"
3791;"GOODMANS FORD";"2575";2;-34.358074;150.350082;"NSW"
3792;"HIGH RANGE";"2575";2;-34.373016;150.29747;"NSW"
3793;"HILL TOP";"2575";2;-34.355743;150.495193;"NSW"
3794;"JOADJA";"2575";2;-34.418842;150.259933;"NSW"
3795;"MANDEMAR";"2575";2;-34.439064;150.419571;"NSW"
3796;"MITTAGONG";"2575";2;-34.450298;150.453003;"NSW"
3797;"MOUNT LINDSEY";"2575";2;-34.483334;150.583328;"NSW"
3798;"RENWICK";"2575";2;-33.854584;151.158997;"NSW"
3799;"WATTLE RIDGE";"2575";2;-34.299538;150.428253;"NSW"
3800;"WELBY";"2575";2;-34.44104;150.424011;"NSW"
3801;"WILLOW VALE";"2575";2;-34.436214;150.468109;"NSW"
3802;"WOODLANDS";"2575";2;-34.437256;150.420853;"NSW"
3803;"YERRINBOOL";"2575";2;-34.369434;150.542694;"NSW"
3804;"BOWRAL";"2576";2;-34.479156;150.417801;"NSW"
3805;"BURRADOO";"2576";2;-34.4981;150.407639;"NSW"
3806;"EAST BOWRAL";"2576";2;-34.501556;150.43782;"NSW"
3807;"EAST KANGALOON";"2576";2;-34.524269;150.603439;"NSW"
3808;"GLENQUARRY";"2576";2;-34.531212;150.481552;"NSW"
3809;"KANGALOON";"2576";2;-34.554058;150.535919;"NSW"
3810;"AVOCA";"2577";2;-34.613087;150.479202;"NSW"
3811;"BANGADILLY";"2577";2;-34.433605;150.127792;"NSW"
3812;"BARREN GROUNDS";"2577";2;-34.669487;150.711182;"NSW"
3813;"BARRENGARRY";"2577";2;-34.720791;150.523422;"NSW"
3814;"BEAUMONT";"2577";2;-34.783035;150.556824;"NSW"
3815;"BELANGLO";"2577";2;-34.517288;150.226318;"NSW"
3816;"BERRIMA";"2577";2;-34.487228;150.337509;"NSW"
3817;"BUDGONG";"2577";2;-34.810345;150.468842;"NSW"
3818;"BURRAWANG";"2577";2;-34.593197;150.51709;"NSW"
3819;"CANYONLEIGH";"2577";2;-34.587803;150.11705;"NSW"
3820;"CARRINGTON FALLS";"2577";2;-34.646893;150.646408;"NSW"
3821;"FITZROY FALLS";"2577";2;-34.647034;150.48233;"NSW"
3822;"HANGING ROCK";"2577";2;-34.629128;150.169922;"NSW"
3823;"KANGAROO VALLEY";"2577";2;-34.734123;150.525879;"NSW"
3824;"KNIGHTS HILL";"2577";2;-34.620007;150.69577;"NSW"
3825;"MACQUARIE PASS";"2577";2;-34.565689;150.662292;"NSW"
3826;"MANCHESTER SQUARE";"2577";2;-34.610386;150.398346;"NSW"
3827;"MEDWAY";"2577";2;-34.490097;150.26947;"NSW"
3828;"MERYLA";"2577";2;-34.695599;150.373749;"NSW"
3829;"MOSS VALE";"2577";2;-34.548817;150.374207;"NSW"
3830;"MOUNT MURRAY";"2577";2;-34.553848;150.637741;"NSW"
3831;"NEW BERRIMA";"2577";2;-34.505058;150.335281;"NSW"
3832;"PADDYS RIVER";"2577";2;-34.648163;150.117096;"NSW"
3833;"RED ROCKS";"2577";2;-34.773159;150.521378;"NSW"
3834;"ROBERTSON";"2577";2;-34.588524;150.591553;"NSW"
3835;"SUTTON FOREST";"2577";2;-34.56712;150.321503;"NSW"
3836;"UPPER KANGAROO RIVER";"2577";2;-34.694832;150.598434;"NSW"
3837;"UPPER KANGAROO VALLEY";"2577";2;-34.650543;150.603455;"NSW"
3838;"WERAI";"2577";2;-34.607288;150.35585;"NSW"
3839;"WILDES MEADOW";"2577";2;-34.629341;150.531174;"NSW"
3840;"BUNDANOON";"2578";2;-34.669926;150.268982;"NSW"
3841;"BIG HILL";"2579";2;-34.553585;149.97905;"NSW"
3842;"BRAYTON";"2579";2;-34.647739;149.964386;"NSW"
3843;"EXETER";"2579";2;-34.616119;150.315826;"NSW"
3844;"MARULAN";"2579";2;-34.709671;150.00795;"NSW"
3845;"PENROSE";"2579";2;-34.672379;150.212433;"NSW"
3846;"TALLONG";"2579";2;-34.718575;150.085678;"NSW"
3847;"WINGELLO";"2579";2;-34.691418;150.160614;"NSW"
3848;"BANNABY";"2580";2;-34.441463;149.995529;"NSW"
3849;"BANNISTER";"2580";2;-34.594299;149.488281;"NSW"
3850;"BAW BAW";"2580";2;-34.709148;149.633392;"NSW"
3851;"BOXERS CREEK";"2580";2;-34.772793;149.829529;"NSW"
3852;"BRISBANE GROVE";"2580";2;-34.793404;149.735977;"NSW"
3853;"BUNGONIA";"2580";2;-34.853821;149.943909;"NSW"
3854;"CARRICK";"2580";2;-34.711231;149.898819;"NSW"
3855;"CHATSBURY";"2580";2;-34.539001;149.78334;"NSW"
3856;"CURRAWANG";"2580";2;-34.968746;149.51564;"NSW"
3857;"CURRAWEELA";"2580";2;-34.223274;149.771805;"NSW"
3858;"GOLSPIE";"2580";2;-34.295486;149.67868;"NSW"
3859;"GOULBURN";"2580";2;-34.754723;149.718613;"NSW"
3861;"GOULBURN NORTH";"2580";2;-34.754723;149.718613;"NSW"
3862;"GREENWICH PARK";"2580";2;-34.587086;149.927872;"NSW"
3863;"GUNDARY";"2580";2;-34.83432;149.746002;"NSW"
3864;"JERRONG";"2580";2;-34.145504;149.840942;"NSW"
3865;"KINGSDALE";"2580";2;-34.674728;149.69104;"NSW"
3866;"LAKE BATHURST";"2580";2;-35.016911;149.650055;"NSW"
3867;"LOWER BORO";"2580";2;-35.157959;149.698334;"NSW"
3868;"MAYFIELD";"2580";2;-35.18861;149.788467;"NSW"
3869;"MIDDLE ARM";"2580";2;-34.579987;149.734787;"NSW"
3870;"MOUNT FAIRY";"2580";2;-35.166611;149.603088;"NSW"
3871;"MUMMEL";"2580";2;-34.688393;149.593414;"NSW"
3872;"MYRTLEVILLE";"2580";2;-34.477913;149.817978;"NSW"
3873;"PALING YARDS";"2580";2;-34.178307;149.742462;"NSW"
3874;"PARKESBOURNE";"2580";2;-34.751488;149.530457;"NSW"
3875;"POMEROY";"2580";2;-34.700459;149.546951;"NSW"
3876;"QUIALIGO";"2580";2;-34.920105;149.743301;"NSW"
3877;"RICHLANDS";"2580";2;-34.337444;149.78334;"NSW"
3878;"ROSLYN";"2580";2;-34.500526;149.607254;"NSW"
3879;"RUN-O-WATERS";"2580";2;-34.76833;149.669907;"NSW"
3880;"STONEQUARRY";"2580";2;-34.377789;149.78334;"NSW"
3881;"TARAGO";"2580";2;-35.069839;149.6548;"NSW"
3882;"TARALGA";"2580";2;-34.395809;149.820587;"NSW"
3883;"TARLO";"2580";2;-34.60651;149.80127;"NSW"
3884;"TIRRANNAVILLE";"2580";2;-34.834942;149.683029;"NSW"
3885;"TOWRANG";"2580";2;-34.696793;149.849304;"NSW"
3886;"WAYO";"2580";2;-34.591717;149.62471;"NSW"
3887;"WIARBOROUGH";"2580";2;-34.207684;149.944458;"NSW"
3888;"WINDELLAMA";"2580";2;-35.022411;149.873123;"NSW"
3889;"WOMBEYAN CAVES";"2580";2;-34.305126;149.971436;"NSW"
3890;"WOODHOUSELEE";"2580";2;-34.561901;149.627625;"NSW"
3891;"YALBRAITH";"2580";2;-34.297359;149.751312;"NSW"
3892;"YARRA";"2580";2;-34.786137;149.630661;"NSW"
3893;"BELLMOUNT FOREST";"2581";2;-34.917976;149.242676;"NSW"
3894;"BEVENDALE";"2581";2;-34.53038;149.117538;"NSW"
3895;"BIALA";"2581";2;-34.599533;149.243668;"NSW"
3896;"BLAKNEY CREEK";"2581";2;-34.644863;149.030411;"NSW"
3897;"BREADALBANE";"2581";2;-34.788822;149.488525;"NSW"
3898;"BROADWAY";"2581";2;-34.721195;149.093674;"NSW"
3899;"COLLECTOR";"2581";2;-34.912041;149.439148;"NSW"
3900;"CULLERIN";"2581";2;-34.769466;149.357773;"NSW"
3901;"DALTON";"2581";2;-34.721794;149.181122;"NSW"
3902;"GUNNING";"2581";2;-34.781738;149.267502;"NSW"
3903;"GURRUNDAH";"2581";2;-34.637627;149.411377;"NSW"
3904;"LADE VALE";"2581";2;-34.875477;149.137619;"NSW"
3905;"LAKE GEORGE";"2581";2;-35.145538;149.475281;"NSW"
3906;"LERIDA";"2581";2;-34.890732;149.344543;"NSW"
3907;"MERRILL";"2581";2;-34.694889;149.284027;"NSW"
3908;"OOLONG";"2581";2;-34.777584;149.171661;"NSW"
3909;"WOLLOGORANG";"2581";2;-34.848907;149.522598;"NSW"
3910;"BANGO";"2582";2;-34.751991;148.954849;"NSW"
3911;"BERREMANGRA";"2582";2;-34.804661;148.480423;"NSW"
3912;"BOAMBOLO";"2582";2;-34.987728;148.884842;"NSW"
3913;"BOOKHAM";"2582";2;-34.813522;148.640518;"NSW"
3914;"BOWNING";"2582";2;-34.768547;148.818497;"NSW"
3915;"BURRINJUCK";"2582";2;-35.000767;148.59668;"NSW"
3916;"CAVAN";"2582";2;-35.016109;148.853363;"NSW"
3917;"GOOD HOPE";"2582";2;-34.900642;148.820847;"NSW"
3918;"JEIR";"2582";2;-35.045746;148.974823;"NSW"
3919;"JERRAWA";"2582";2;-34.785225;149.086319;"NSW"
3920;"KANGIARA";"2582";2;-34.619213;148.774689;"NSW"
3921;"LAVERSTOCK";"2582";2;-34.653996;148.911423;"NSW"
3922;"MANTON";"2582";2;-34.84156;149.009811;"NSW"
